Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT35,OUT049,2672.063
NCJ19,OUT035,777.13635
FDT35,OUT018,2439.092
FDI48,OUT046,770.3742
DRC24,OUT019,790.7104
NCZ05,OUT017,1239.648
FDJ57,OUT049,4560.9595
FDX11,OUT017,3317.003
FDE09,OUT035,1814.7921
NCK06,OUT049,2081.1487
DRE37,OUT017,3164.4543
FDV56,OUT046,1639.9648
FDY43,OUT017,2479.151
FDV35,OUT013,2598.294
FDF05,OUT019,348.8581
FDA36,OUT035,2662.2637
FDS13,OUT027,6248.5576
FDU47,OUT013,2596.0747
FDI36,OUT010,965.41766
FDH48,OUT046,1342.8676
FDZ14,OUT013,2071.4548
FDS46,OUT013,2051.3616
FDE21,OUT017,2110.4333
FDA26,OUT049,4749.126
FDV12,OUT046,1363.7864
FDL46,OUT019,143.43935
FDN57,OUT013,2166.4949
NCJ18,OUT017,2055.4417
FDO36,OUT045,2850.5107
FDX55,OUT018,2290.8835
FDT25,OUT019,391.25092
FDD16,OUT049,1237.9126
NCX18,OUT013,2922.4695
NCG55,OUT018,1438.241
NCV18,OUT049,1471.2543
NCS18,OUT035,1900.1431
FDC37,OUT045,1847.4607
FDE47,OUT046,2011.814
DRG49,OUT019,833.02014
FDC39,OUT049,4160.129
FDH24,OUT019,607.29834
FDV39,OUT027,4878.85
NCL17,OUT045,2006.7031
NCY53,OUT035,1777.4989
FDH52,OUT013,983.44977
NCD19,OUT018,883.38684
FDI44,OUT046,1048.495
DRD49,OUT027,7625.5186
FDN08,OUT035,2030.8175
FDO20,OUT027,7572.773
FDY02,OUT046,4110.254
FDX23,OUT045,1226.0062
FDX01,OUT017,1950.5867
FDH20,OUT027,2539.0544
NCX41,OUT017,3824.4219
FDD21,OUT027,3395.8806
DRH11,OUT019,195.00307
DRE60,OUT018,3630.952
FDB10,OUT013,3398.8464
FDH38,OUT013,2036.6846
NCL07,OUT018,374.20758
FDD48,OUT046,1898.0956
NCT54,OUT027,2724.0447
FDF32,OUT027,5710.677
DRH51,OUT045,1092.4963
DRG03,OUT035,1891.6992
NCY42,OUT019,220.92502
FDH32,OUT017,1750.8795
NCJ06,OUT027,3066.4543
FDH47,OUT027,3153.7415
FDZ08,OUT018,1233.4502
FDK16,OUT017,1715.2555
DRG01,OUT018,883.5913
NCM53,OUT027,2572.4175
NCB07,OUT035,2827.684
NCZ06,OUT035,3307.6907
FDU48,OUT049,2119.851
NCB55,OUT027,2152.9702
FDP15,OUT013,6444.984
FDF17,OUT046,2874.1804
NCN06,OUT049,3276.0813
DRM48,OUT018,344.54184
FDH10,OUT046,1454.9043
FDC60,OUT018,1382.9987
FDE35,OUT018,793.5401
DRI23,OUT013,2333.9067
NCR38,OUT013,3976.5132
FDP04,OUT035,909.0414
NCW17,OUT045,2286.8596
FDX34,OUT017,2520.7312
NCK53,OUT045,1736.5566
NCO54,OUT010,307.92392
NCH55,OUT046,1530.129
FDT44,OUT027,3550.1997
DRG49,OUT046,5333.6245
FDX46,OUT010,166.2188
DRG36,OUT049,3258.213
FDU37,OUT049,1571.2511
FDK10,OUT049,1685.7286
DRF37,OUT027,7565.1675
FDC44,OUT035,1903.4528
FDP15,OUT046,4797.6743
FDZ27,OUT027,1400.1617
FDY22,OUT019,363.80844
DRG51,OUT035,3078.554
FDN58,OUT045,3714.0464
FDW01,OUT049,2387.4307
FDX24,OUT018,1358.274
FDO51,OUT017,914.244
FDJ52,OUT027,3363.6426
NCY06,OUT010,580.43695
FDE20,OUT018,2527.4814
FDT23,OUT010,324.78375
FDQ51,OUT046,683.9926
FDE35,OUT046,1113.5487
FDB46,OUT013,3209.3264
NCG19,OUT035,3404.483
NCL06,OUT018,2891.13
FDT36,OUT019,20.617962
FDC56,OUT049,2153.137
FDJ26,OUT049,2766.6685
FDZ59,OUT017,3256.415
FDV11,OUT027,4522.5996
FDR13,OUT010,374.90765
FDI15,OUT018,3579.7568
FDF47,OUT018,3244.058
NCB54,OUT019,324.10605
NCK19,OUT027,5055.5977
FDX16,OUT017,2604.1543
FDL50,OUT045,1845.9794
NCE31,OUT035,497.24612
DRJ01,OUT049,2063.4644
FDE22,OUT013,2619.1333
FDY20,OUT019,225.5179
NCO14,OUT045,583.1703
NCR50,OUT017,2636.3738
DRM47,OUT017,2943.278
FDO27,OUT010,353.07007
FDJ20,OUT027,3480.1367
NCX17,OUT013,2889.0745
FDG59,OUT049,686.85474
FDD52,OUT045,1446.4653
FDO48,OUT017,3864.533
FDC59,OUT019,351.40747
FDS15,OUT018,1308.7887
FDB47,OUT035,3740.705
FDV14,OUT019,223.955
FDB27,OUT013,3854.572
FDA35,OUT035,2104.2314
FDN51,OUT018,4078.4133
FDO39,OUT019,636.5958
FDB28,OUT049,3025.398
DRJ25,OUT046,1082.1268
FDH46,OUT027,2858.6807
FDI10,OUT045,3076.0254
FDU21,OUT018,242.15794
FDD09,OUT049,3154.085
FDD10,OUT046,1962.7765
FDN31,OUT010,231.61911
FDA46,OUT018,2877.3452
FDM56,OUT046,1542.2483
FDF11,OUT010,258.5982
FDS32,OUT018,1374.4235
NCM06,OUT013,2462.0427
FDZ26,OUT045,3384.583
FDO01,OUT013,1822.3556
FDJ46,OUT049,2883.8733
FDG26,OUT019,495.16925
FDZ38,OUT035,3821.4692
NCO55,OUT013,1765.9205
FDT60,OUT035,1911.4633
FDW37,OUT049,1326.0261
NCK42,OUT018,3012.7388
FDA45,OUT046,1956.2631
FDW55,OUT018,4674.372
FDY44,OUT017,3137.2886
FDQ31,OUT017,1469.751
FDM09,OUT049,2750.573
FDH12,OUT018,1369.1534
NCQ43,OUT035,1186.4813
FDT33,OUT035,3020.1018
NCT41,OUT018,2132.951
DRJ25,OUT010,222.10965
NCQ41,OUT046,4232.2573
NCN17,OUT049,1544.2172
DRO35,OUT027,2826.284
FDU27,OUT018,975.16925
FDY43,OUT027,4688.425
FDG46,OUT035,2244.7888
DRL49,OUT018,1521.1619
NCB55,OUT049,845.7521
FDK28,OUT049,5417.633
FDO49,OUT045,630.90265
FDT03,OUT013,1218.2747
FDW33,OUT027,2770.4504
FDR02,OUT035,2308.4114
FDF50,OUT013,3311.0098
FDA40,OUT018,1289.6194
NCT53,OUT018,2429.9905
FDY60,OUT035,2094.9053
FDP44,OUT027,2593.1687
NCQ50,OUT045,4179.4854
NCC30,OUT017,3123.577
FDQ60,OUT018,1843.7261
FDG41,OUT046,1669.5796
FDQ03,OUT046,3244.7483
FDM03,OUT045,1449.3638
FDZ51,OUT018,1266.7528
DRF51,OUT035,678.83594
FDF39,OUT017,4440.9126
FDW52,OUT035,3123.9436
FDY22,OUT049,2722.2666
FDG14,OUT013,2943.6506
FDA57,OUT017,807.98865
FDL45,OUT019,316.72702
FDX28,OUT046,1416.059
NCQ54,OUT013,3082.1458
FDH40,OUT045,1385.105
FDU52,OUT035,2520.3628
FDT60,OUT010,147.3276
FDK08,OUT045,1256.943
FDN04,OUT049,2726.053
FDE50,OUT013,2831.6768
FDI16,OUT049,629.0219
FDM50,OUT049,947.3431
NCV30,OUT049,1094.8293
FDT44,OUT013,1890.1904
FDY60,OUT013,2520.0837
FDT56,OUT017,1029.497
FDV58,OUT018,2325.3823
FDU04,OUT013,1776.2205
NCN05,OUT027,4487.1904
FDI53,OUT018,2042.1571
FDD34,OUT046,1864.0856
FDW47,OUT027,3226.3252
FDT51,OUT027,3390.3518
FDO27,OUT013,1350.8137
NCQ18,OUT018,1378.2457
NCW05,OUT013,2271.6487
FDI15,OUT010,2397.9731
NCH43,OUT010,-52.582306
FDT40,OUT049,1694.8732
NCG19,OUT017,2515.5007
NCM30,OUT035,605.2891
FDB38,OUT017,3087.7976
FDB22,OUT046,2341.273
FDC58,OUT046,560.6993
NCI29,OUT013,1953.3766
FDA23,OUT010,229.69775
DRG48,OUT013,2163.2258
FDV21,OUT013,2120.205
NCG18,OUT019,96.74258
FDG40,OUT045,470.39352
FDU24,OUT018,1394.7847
FDA22,OUT049,4100.1543
FDY35,OUT046,1024.2081
FDJ15,OUT045,2715.2715
NCW18,OUT018,3147.7046
FDK56,OUT018,3128.0671
FDF44,OUT046,2729.1365
FDP51,OUT049,2116.3835
FDU22,OUT027,3224.9897
FDM28,OUT017,2916.7776
NCL42,OUT046,4422.878
FDJ15,OUT019,1079.3197
FDI32,OUT018,1901.3711
DRL11,OUT046,2538.3545
DRO59,OUT018,877.3961
FDA07,OUT019,285.16223
NCO53,OUT013,2638.0398
FDO21,OUT045,3572.7026
FDW39,OUT045,2916.6868
NCV17,OUT013,2358.7007
FDE22,OUT046,2788.668
NCB06,OUT018,2426.7727
DRF48,OUT017,2642.9434
FDB05,OUT013,5443.163
FDP28,OUT027,5577.3916
FDP23,OUT046,3618.9749
NCS41,OUT018,2600.488
FDS40,OUT018,315.80734
FDA16,OUT017,4857.6636
FDN20,OUT035,3118.446
FDF04,OUT027,5507.689
DRG36,OUT018,2199.3696
FDW16,OUT018,1399.5441
FDU09,OUT017,1049.5406
FDW01,OUT046,2431.9937
FDB15,OUT045,5580.844
NCJ17,OUT049,1473.1073
NCT18,OUT018,3297.6836
FDG16,OUT018,2683.0073
FDP27,OUT017,3833.2598
FDQ44,OUT027,3604.1648
FDL50,OUT027,3357.3086
FDW57,OUT027,4385.549
FDS34,OUT013,1744.3485
NCV30,OUT035,1029.602
FDD26,OUT018,2278.72
FDA03,OUT045,2697.0808
FDS27,OUT018,2224.5461
FDM12,OUT013,2427.05
NCV42,OUT027,2884.3674
NCS41,OUT046,2831.3784
FDN56,OUT018,1446.8877
DRK59,OUT046,3313.1812
NCG18,OUT046,1974.1172
NCN26,OUT017,1896.6647
FDI60,OUT027,1657.1775
NCI43,OUT049,774.4935
NCL17,OUT049,2127.023
FDQ19,OUT019,-1172.6766
FDY43,OUT049,3071.9265
FDR36,OUT049,786.40326
FDJ58,OUT049,2956.1895
DRY23,OUT045,579.3697
FDK26,OUT027,5856.9556
DRH03,OUT045,1297.222
FDC10,OUT010,333.13998
FDD23,OUT013,3843.0183
FDP32,OUT045,2039.6674
FDO31,OUT035,1525.0507
FDQ57,OUT013,2379.3745
FDX32,OUT027,3768.5027
FDC39,OUT027,5355.913
FDU55,OUT046,5007.5845
FDL45,OUT013,2335.4053
DRK37,OUT049,5525.7026
FDK22,OUT013,2836.0217
DRG37,OUT027,3861.6514
FDK22,OUT017,3356.1428
DRH36,OUT018,757.88965
DRC36,OUT018,2686.1575
DRE03,OUT027,872.8091
FDF34,OUT046,2902.7827
FDZ22,OUT046,1347.6271
FDC44,OUT010,192.96396
FDN31,OUT027,5750.034
FDO03,OUT017,4910.7817
FDA01,OUT049,860.319
NCH42,OUT049,4738.1064
FDF46,OUT018,1430.2101
DRL35,OUT046,595.1259
FDW46,OUT049,1058.9546
FDB58,OUT046,2509.1013
FDD47,OUT018,2736.2312
NCO17,OUT045,1759.4847
FDJ26,OUT017,5295.346
FDU37,OUT045,1537.001
